status_type,num_reactions,num_comments,num_shares,num_loves,cluster
video,163.0,1138.0,200.0,43.0,1
photo,19.0,0.0,1.0,1.0,0
video,182.0,353.00000000000006,126.0,50.0,1
photo,29.0,0.0,1.0,0.0,0
video,164.0,447.0,170.0,39.0,1
photo,22.999999999999996,0.0,0.0,0.0,0
photo,7.0,0.0,0.0,0.0,0
video,116.0,250.0,111.00000000000001,45.0,1
video,16.0,0.0,0.0,1.0,1
video,143.0,417.0,163.0,41.0,1
photo,18.0,0.0,0.0,1.0,0
photo,8.0,0.0,1.0,1.0,0
video,144.0,383.0,196.0,54.0,1
video,158.0,324.0,214.99999999999997,33.0,1
photo,6.000000000000001,0.0,0.0,0.0,0
photo,22.0,0.0,0.0,0.0,0
video,121.0,442.0,104.0,48.0,1
photo,26.0,0.0,1.0,0.0,0
video,153.0,339.0,187.0,42.0,1
photo,10.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
video,202.0,323.0,166.0,67.0,1
video,29.0,0.0,1.0,0.0,1
video,151.0,328.0,135.0,52.0,1
video,132.0,263.0,43.0,25.0,1
video,145.0,142.0,97.0,52.0,1
video,150.0,388.0,201.0,47.0,1
video,12.000000000000002,1.0,3.0,0.0,1
video,193.00000000000003,631.0,206.0,57.0,1
video,214.0,530.0,209.0,65.0,1
photo,24.000000000000004,1.0,0.0,1.0,0
video,27.0,0.0,0.0,0.0,1
video,186.99999999999997,544.0,142.0,55.0,1
video,173.0,429.0,166.0,37.0,1
photo,48.00000000000001,4.0,2.0,0.0,0
video,189.99999999999997,511.0,197.0,46.0,1
photo,13.0,0.0,0.0,0.0,0
video,226.0,556.0,268.0,79.0,1
photo,15.0,0.0,0.0,0.0,0
video,154.0,466.99999999999994,111.00000000000001,59.0,1
video,98.00000000000001,346.0,142.0,28.0,1
video,30.0,0.0,4.0,0.0,1
video,157.0,499.0,220.0,24.0,1
video,140.0,262.0,166.0,48.0,1
video,125.0,323.0,146.0,40.0,1
video,170.0,471.99999999999994,200.0,45.0,1
photo,25.000000000000004,0.0,0.0,0.0,0
photo,22.0,1.0,0.0,0.0,0
photo,19.0,0.0,0.0,0.0,0
video,144.0,347.0,119.00000000000001,56.0,1
video,150.0,379.0,166.0,48.0,1
photo,14.0,0.0,0.0,0.0,0
photo,27.0,0.0,0.0,0.0,0
video,218.0,354.00000000000006,155.0,38.0,1
video,163.0,347.0,185.0,39.0,1
photo,22.999999999999996,1.0,0.0,1.0,0
photo,32.0,1.0,0.0,0.0,0
video,152.0,333.0,104.0,49.0,1
photo,21.0,1.0,0.0,0.0,0
video,135.0,326.0,122.0,44.0,1
photo,38.0,1.0,0.0,0.0,0
video,188.99999999999997,329.0,144.0,77.0,1
video,237.0,507.0,225.0,80.0,1
video,188.99999999999997,442.0,202.0,66.0,1
photo,22.0,1.0,0.0,1.0,0
video,194.00000000000003,419.0,218.00000000000003,83.0,1
video,156.0,847.0,217.0,39.0,1
video,232.0,567.0,302.0,90.0,1
photo,45.99999999999999,1.0,1.0,0.0,0
video,174.0,487.0,230.99999999999997,51.0,1
video,169.0,436.0,147.0,44.0,1
video,42.0,0.0,5.0,0.0,1
video,207.0,995.0,191.0,78.0,1
photo,24.000000000000004,0.0,0.0,0.0,0
video,208.0,502.0,156.0,71.0,1
video,71.0,0.0,11.0,0.0,1
video,218.0,468.99999999999994,182.0,85.0,1
photo,5.0,0.0,0.0,0.0,0
photo,19.0,1.0,0.0,0.0,0
video,172.0,501.0,226.99999999999997,66.0,1
photo,14.0,0.0,0.0,1.0,0
video,207.0,1122.0,180.0,79.0,1
video,219.0,590.0,125.00000000000001,55.0,1
photo,28.0,0.0,0.0,0.0,0
photo,25.000000000000004,1.0,0.0,0.0,0
video,158.0,853.0,241.0,60.0,1
video,226.0,524.0,133.0,106.0,1
video,163.0,857.0,195.0,51.0,1
video,193.00000000000003,544.0,234.00000000000003,76.0,1
photo,45.99999999999999,0.0,0.0,0.0,0
video,132.0,721.9999999999999,161.0,44.0,1
photo,18.0,0.0,0.0,0.0,0
video,163.0,767.0,176.0,64.0,1
video,128.0,630.0,140.0,44.0,1
video,14.0,0.0,0.0,0.0,1
video,114.0,324.0,148.0,43.0,1
video,153.0,423.0,104.0,73.0,1
video,133.0,333.0,116.0,75.0,1
video,143.0,1366.0,203.0,42.0,1
photo,11.0,0.0,0.0,0.0,0
video,61.0,83.0,64.0,6.0,1
photo,7.0,0.0,0.0,0.0,0
video,5.0,0.0,0.0,0.0,1
photo,18.0,0.0,1.0,0.0,0
video,222.0,1800.0000000000002,183.0,67.0,1
photo,41.0,1.0,0.0,0.0,0
video,149.0,429.0,117.00000000000001,50.0,1
photo,29.0,0.0,0.0,0.0,0
video,30.0,1.0,0.0,0.0,1
video,54.0,48.0,40.0,11.0,1
video,163.0,354.00000000000006,150.0,60.0,1
photo,14.0,0.0,1.0,0.0,0
photo,30.0,0.0,0.0,0.0,0
video,182.0,584.0,158.0,76.0,1
photo,13.0,0.0,0.0,0.0,0
video,200.00000000000003,417.0,139.0,87.0,1
photo,38.0,0.0,1.0,0.0,0
video,187.99999999999997,498.0,182.0,77.0,1
video,180.0,439.0,123.00000000000001,62.0,1
photo,36.0,5.0,5.0,1.0,0
photo,19.0,0.0,0.0,0.0,0
photo,35.0,0.0,0.0,0.0,0
video,178.0,1320.0,169.0,83.0,1
video,198.00000000000003,473.0,112.0,87.0,1
video,179.0,489.0,114.0,62.0,1
photo,34.0,1.0,0.0,0.0,0
video,30.0,0.0,3.0,0.0,1
video,169.0,881.0,141.0,82.0,1
photo,21.0,1.0,0.0,0.0,0
video,41.0,0.0,4.0,0.0,1
video,230.0,906.0000000000001,214.99999999999997,65.0,1
video,236.0,703.0000000000001,141.0,76.0,1
photo,18.0,3.0,0.0,0.0,0
video,4.0,0.0,0.0,0.0,1
video,160.0,465.99999999999994,201.0,54.0,1
video,24.000000000000004,0.0,1.0,0.0,1
photo,76.0,2.0,1.0,0.0,0
video,201.0,672.0,154.0,67.0,1
photo,44.0,0.0,0.0,0.0,0
photo,29.0,1.0,1.0,0.0,0
video,30.0,0.0,6.0,1.0,1
video,232.0,457.00000000000006,113.00000000000001,76.0,1
photo,16.0,0.0,0.0,1.0,0
photo,38.0,0.0,0.0,0.0,0
video,203.0,536.0,130.0,74.0,1
photo,9.0,0.0,0.0,0.0,0
photo,59.0,0.0,0.0,1.0,0
video,174.0,346.0,115.00000000000001,65.0,1
photo,22.0,0.0,0.0,1.0,0
video,52.0,0.0,8.0,0.0,1
photo,18.0,0.0,0.0,0.0,0
photo,72.0,2.0,0.0,1.0,0
video,256.0,546.0,135.0,91.0,1
photo,12.000000000000002,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
video,162.0,352.00000000000006,101.0,72.0,1
video,7.0,0.0,0.0,0.0,1
photo,38.0,3.0,0.0,0.0,0
video,14.0,0.0,4.0,0.0,1
video,113.0,592.0,127.00000000000001,18.0,1
video,239.0,408.0,162.0,68.0,1
photo,37.0,1.0,1.0,0.0,0
video,242.0,415.0,112.0,78.0,1
photo,19.0,0.0,0.0,0.0,0
photo,30.0,0.0,1.0,1.0,0
photo,63.0,3.0,0.0,1.0,0
video,183.99999999999997,940.9999999999999,162.0,62.0,1
photo,32.0,0.0,1.0,0.0,0
video,199.00000000000003,515.0,118.0,44.0,1
video,84.0,79.0,77.0,12.0,1
video,179.0,454.00000000000006,113.00000000000001,52.0,1
video,8.0,0.0,1.0,0.0,1
video,123.0,356.00000000000006,109.00000000000001,39.0,1
video,52.0,39.0,14.0,12.0,1
video,99.00000000000001,325.0,73.0,15.0,1
video,170.0,725.9999999999999,148.0,64.0,1
photo,50.00000000000001,4.0,3.0,0.0,0
photo,22.999999999999996,1.0,0.0,0.0,0
photo,25.000000000000004,0.0,0.0,0.0,0
video,206.0,378.0,149.0,67.0,1
photo,16.0,0.0,0.0,0.0,0
photo,25.000000000000004,0.0,0.0,0.0,0
photo,19.0,0.0,0.0,0.0,0
video,128.0,571.0,110.0,35.0,1
video,54.0,100.0,28.0,18.0,1
photo,10.0,0.0,0.0,0.0,0
video,108.0,168.0,43.0,38.0,1
video,122.0,307.0,70.0,24.0,1
photo,33.0,1.0,0.0,1.0,0
video,228.0,1030.0,192.0,62.0,1
video,152.0,358.00000000000006,121.00000000000001,54.0,1
video,170.0,793.0,194.0,43.0,1
video,165.0,1630.0,169.0,42.0,1
photo,552.0,0.0,3.0,1.0,0
video,180.0,994.0,224.0,60.0,1
photo,172.0,9.0,2.0,1.0,0
video,227.0,473.0,154.0,74.0,1
photo,9.0,0.0,0.0,0.0,0
video,110.0,328.0,126.0,29.0,1
photo,27.0,0.0,0.0,0.0,0
photo,477.0,3.0,0.0,2.0,0
video,213.0,1688.0,265.0,86.0,1
photo,7.0,0.0,0.0,0.0,0
photo,250.0,1.0,0.0,1.0,0
video,175.0,1196.0,230.00000000000003,49.0,1
video,129.0,215.0,145.0,30.0,1
video,202.0,1311.0,175.0,70.0,1
video,205.0,476.0,149.0,75.0,1
video,136.0,270.0,114.0,49.0,1
video,37.0,0.0,4.0,0.0,1
video,164.0,1819.0000000000002,163.0,61.0,1
video,173.0,1214.0,244.0,64.0,1
video,177.0,706.0000000000001,186.0,77.0,1
video,46.99999999999999,7.0,17.0,2.0,1
video,242.0,744.0,193.0,85.0,1
photo,27.0,1.0,0.0,0.0,0
video,225.0,559.0,166.0,98.0,1
photo,22.0,0.0,1.0,0.0,0
video,8.0,0.0,0.0,0.0,1
video,238.0,815.0,165.0,96.0,1
video,235.0,1278.0,212.0,60.0,1
photo,25.000000000000004,0.0,1.0,0.0,0
photo,29.0,4.0,0.0,0.0,0
photo,17.0,0.0,0.0,0.0,0
video,45.99999999999999,0.0,0.0,1.0,1
video,362.0,745.0,199.0,168.0,1
photo,209.0,0.0,1.0,3.0,0
photo,22.999999999999996,1.0,0.0,0.0,0
video,290.0,915.0000000000001,240.0,119.0,1
photo,41.0,0.0,1.0,1.0,0
video,267.0,1221.0,259.0,90.0,1
photo,11.0,0.0,0.0,0.0,0
photo,143.0,0.0,1.0,0.0,0
video,225.0,1085.0,204.0,82.0,1
photo,13.0,0.0,0.0,0.0,0
video,237.0,1430.0000000000002,242.99999999999997,68.0,1
photo,11.0,0.0,0.0,0.0,0
video,345.0,1019.0,162.0,105.0,1
photo,10.0,0.0,0.0,0.0,0
video,252.0,885.0,242.00000000000003,70.0,1
video,168.0,717.9999999999999,172.0,74.0,1
photo,8.0,1.0,0.0,0.0,0
video,257.0,1096.0,206.0,110.0,1
video,316.0,1080.0,194.0,135.0,1
photo,13.0,0.0,0.0,0.0,0
video,281.0,809.0,171.0,97.0,1
video,285.0,778.0,171.0,110.0,1
video,195.00000000000003,1176.0,209.0,85.0,1
video,13.0,0.0,0.0,0.0,1
video,239.0,1270.0,194.0,87.0,1
video,270.0,898.0,233.0,91.0,1
photo,21.0,1.0,0.0,0.0,0
video,307.0,1275.0,228.0,86.0,1
photo,12.000000000000002,0.0,0.0,0.0,0
photo,26.0,0.0,0.0,0.0,0
photo,21.0,0.0,0.0,0.0,0
video,236.0,937.9999999999999,216.0,103.0,1
video,258.0,1008.0,261.0,108.0,1
photo,33.0,2.0,1.0,0.0,0
video,320.0,2021.0,362.0,114.0,1
photo,22.999999999999996,1.0,0.0,0.0,0
photo,60.0,4.0,0.0,0.0,0
photo,102.0,8.0,3.0,2.0,0
video,268.0,1820.0000000000002,298.0,85.0,1
photo,49.00000000000001,0.0,0.0,0.0,0
photo,41.0,2.0,0.0,0.0,0
video,239.0,937.9999999999999,212.0,71.0,1
photo,32.0,2.0,0.0,0.0,0
photo,17.0,0.0,0.0,1.0,0
video,273.0,914.0000000000001,218.00000000000003,107.0,1
video,229.0,1005.0,226.99999999999997,80.0,1
photo,21.0,0.0,0.0,0.0,0
photo,26.0,1.0,0.0,0.0,0
video,212.0,551.0,187.0,95.0,1
video,294.0,1689.0,284.0,103.0,1
photo,29.0,1.0,0.0,0.0,0
video,239.0,548.0,188.0,96.0,1
photo,14.0,0.0,0.0,1.0,0
video,296.0,656.0,253.0,121.0,1
video,277.0,1270.0,311.0,98.0,1
photo,18.0,0.0,0.0,1.0,0
video,292.0,1425.0000000000002,264.0,119.0,1
photo,18.0,0.0,0.0,0.0,0
photo,9.0,1.0,0.0,0.0,0
photo,34.0,1.0,0.0,2.0,0
video,303.0,1003.0,242.00000000000003,137.0,1
video,237.0,913.0000000000001,202.0,100.0,1
photo,22.0,3.0,0.0,1.0,0
video,315.0,1050.0,274.0,143.0,1
photo,27.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,1.0,0
video,251.0,1145.0,261.0,133.0,1
photo,24.000000000000004,1.0,0.0,1.0,0
video,81.0,0.0,1.0,1.0,1
video,212.0,916.0000000000001,198.0,79.0,1
video,440.0,1112.0,322.0,176.0,1
photo,16.0,0.0,1.0,1.0,0
video,349.0,967.0,280.0,156.0,1
photo,29.0,0.0,2.0,0.0,0
photo,27.0,0.0,1.0,0.0,0
video,354.0,1119.0,277.0,187.0,1
photo,7.0,0.0,0.0,0.0,0
video,323.0,1908.0,261.0,112.0,1
photo,19.0,0.0,0.0,1.0,0
video,52.0,0.0,6.0,1.0,1
video,398.00000000000006,1942.0,322.0,198.0,1
photo,18.0,0.0,0.0,0.0,0
photo,6.000000000000001,1.0,0.0,0.0,0
video,265.0,1138.0,254.00000000000003,120.0,1
photo,8.0,0.0,0.0,0.0,0
video,253.0,1410.0000000000002,261.0,79.0,1
video,264.0,1487.0,279.0,95.0,1
photo,15.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
photo,21.0,0.0,0.0,1.0,0
video,392.00000000000006,1972.0,312.0,168.0,1
video,266.0,735.9999999999999,229.0,94.0,1
photo,10.0,0.0,0.0,1.0,0
photo,19.0,0.0,0.0,1.0,0
video,359.0,1092.0,242.00000000000003,151.0,1
video,331.0,1017.0,285.0,146.0,1
photo,19.0,0.0,0.0,1.0,0
photo,11.0,0.0,1.0,0.0,0
photo,7.0,0.0,2.0,0.0,0
video,287.0,3800.0,406.0,81.0,1
photo,22.0,1.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,21.0,2.0,0.0,0.0,0
photo,22.0,0.0,0.0,0.0,0
photo,21.0,1.0,0.0,0.0,0
photo,26.0,2.0,0.0,0.0,0
video,46.99999999999999,0.0,0.0,0.0,1
video,291.0,1169.0,257.0,123.0,1
photo,22.999999999999996,0.0,1.0,0.0,0
photo,16.0,3.0,0.0,0.0,0
photo,4.0,0.0,0.0,0.0,0
video,11.0,2.0,0.0,0.0,1
video,39.0,0.0,0.0,0.0,1
video,204.0,1059.0,234.99999999999997,66.0,1
photo,28.0,0.0,0.0,0.0,0
photo,11.0,0.0,1.0,0.0,0
photo,5.0,0.0,0.0,0.0,0
photo,8.0,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
video,199.00000000000003,603.0,199.0,63.0,1
photo,22.999999999999996,0.0,1.0,2.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,45.99999999999999,2.0,2.0,1.0,0
video,315.0,1247.0,274.0,106.0,1
photo,16.0,2.0,1.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,13.0,2.0,1.0,0.0,0
video,304.0,1069.0,338.0,103.0,1
photo,13.0,0.0,0.0,1.0,0
photo,2.0,0.0,0.0,0.0,0
photo,3.0000000000000004,0.0,0.0,1.0,0
photo,13.0,0.0,0.0,1.0,0
photo,9.0,0.0,0.0,0.0,0
photo,18.0,3.0,0.0,1.0,0
video,240.0,1212.0,374.0,81.0,1
photo,16.0,1.0,0.0,0.0,0
photo,6.000000000000001,0.0,0.0,0.0,0
photo,15.0,1.0,0.0,0.0,0
photo,7.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,1.0,0
photo,7.0,0.0,1.0,0.0,0
photo,1.0,0.0,0.0,0.0,0
photo,8.0,1.0,0.0,0.0,0
photo,7.0,0.0,0.0,0.0,0
video,30.0,0.0,0.0,1.0,1
video,229.0,695.0000000000001,251.0,87.0,1
photo,10.0,0.0,0.0,0.0,0
photo,7.0,0.0,0.0,1.0,0
photo,2.0,0.0,0.0,0.0,0
photo,29.0,1.0,1.0,1.0,0
video,35.0,0.0,0.0,0.0,1
video,22.0,0.0,0.0,0.0,1
video,168.0,449.0,188.0,57.0,1
photo,11.0,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,20.0,0.0,0.0,1.0,0
photo,33.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
video,186.99999999999997,721.9999999999999,176.0,77.0,1
photo,4.0,0.0,0.0,0.0,0
photo,7.0,0.0,0.0,0.0,0
photo,36.0,2.0,1.0,0.0,0
video,55.0,0.0,5.0,2.0,1
video,287.0,709.0000000000001,196.0,109.0,1
status,137.0,162.0,0.0,0.0,0
photo,7.0,0.0,1.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,241.0,2.0,0.0,4.0,0
photo,8.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
photo,19.0,2.0,0.0,0.0,0
video,200.00000000000003,752.0,184.0,74.0,1
photo,29.0,3.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
video,186.99999999999997,415.0,264.0,70.0,1
photo,14.0,0.0,0.0,0.0,0
photo,21.0,2.0,0.0,2.0,0
photo,31.0,4.0,0.0,0.0,0
video,48.00000000000001,0.0,3.0,0.0,1
video,170.0,1762.0,257.0,54.0,1
photo,11.0,0.0,0.0,1.0,0
photo,4.0,0.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,27.0,3.0,3.0,0.0,0
video,58.0,2.0,0.0,0.0,1
video,258.0,469.99999999999994,234.99999999999997,117.0,1
photo,21.0,0.0,0.0,0.0,0
photo,3.0000000000000004,0.0,0.0,0.0,0
video,45.99999999999999,0.0,0.0,0.0,1
video,264.0,459.00000000000006,200.0,147.0,1
photo,1.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
video,41.0,0.0,2.0,0.0,1
video,196.00000000000003,465.99999999999994,166.0,65.0,1
photo,10.0,0.0,0.0,0.0,0
photo,11.0,2.0,0.0,0.0,0
video,109.0,202.0,167.0,32.0,1
photo,17.0,1.0,0.0,0.0,0
photo,20.0,0.0,0.0,0.0,0
photo,29.0,1.0,0.0,1.0,0
video,50.00000000000001,0.0,0.0,0.0,1
video,6.000000000000001,0.0,0.0,0.0,1
video,292.0,898.0,262.0,116.0,1
photo,12.000000000000002,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
video,27.0,0.0,0.0,0.0,1
video,7.0,0.0,0.0,0.0,1
video,283.0,519.0,295.0,88.0,1
photo,37.0,6.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
video,265.0,664.0,191.0,101.0,1
photo,5.0,0.0,0.0,0.0,0
photo,18.0,1.0,0.0,1.0,0
video,386.00000000000006,1912.0,394.0,137.0,1
photo,7.0,0.0,0.0,0.0,0
photo,9.0,0.0,0.0,0.0,0
photo,15.0,3.0,0.0,1.0,0
photo,16.0,0.0,0.0,0.0,0
photo,25.000000000000004,2.0,0.0,0.0,0
photo,22.999999999999996,0.0,0.0,0.0,0
video,432.0,923.9999999999999,287.0,173.0,1
photo,15.0,0.0,0.0,0.0,0
photo,22.999999999999996,0.0,0.0,0.0,0
photo,17.0,0.0,0.0,0.0,0
video,55.0,0.0,3.0,0.0,1
video,274.0,1140.0,300.0,98.0,1
photo,18.0,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,38.0,0.0,0.0,0.0,0
photo,18.0,0.0,0.0,0.0,0
photo,22.0,0.0,0.0,0.0,0
photo,61.0,1.0,1.0,0.0,0
video,54.0,0.0,0.0,0.0,1
video,431.0,3450.0,533.0,90.0,1
photo,11.0,0.0,0.0,0.0,0
photo,20.0,0.0,0.0,0.0,0
photo,12.000000000000002,0.0,0.0,0.0,0
photo,16.0,1.0,0.0,0.0,0
video,330.0,2409.0,397.0,118.0,1
photo,10.0,0.0,0.0,0.0,0
photo,29.0,0.0,1.0,0.0,0
photo,44.0,0.0,0.0,1.0,0
video,43.0,0.0,0.0,0.0,1
video,355.0,1249.0,349.0,100.0,1
photo,51.0,4.0,0.0,0.0,0
photo,16.0,0.0,0.0,0.0,0
photo,83.0,13.0,0.0,2.0,0
photo,42.0,0.0,0.0,0.0,0
photo,24.000000000000004,0.0,1.0,2.0,0
video,17.0,0.0,0.0,1.0,1
video,433.0,1814.0000000000002,451.0,160.0,1
photo,16.0,0.0,0.0,0.0,0
photo,22.999999999999996,0.0,1.0,0.0,0
photo,20.0,0.0,0.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
photo,14.0,0.0,0.0,0.0,0
video,321.0,1594.0,318.0,149.0,1
photo,30.0,1.0,0.0,0.0,0
photo,10.0,0.0,0.0,0.0,0
photo,33.0,0.0,0.0,1.0,0
photo,37.0,4.0,0.0,0.0,0
video,45.0,2.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,22.0,0.0,0.0,0.0,1
video,337.0,2638.0,270.0,156.0,1
photo,18.0,3.0,0.0,0.0,0
video,233.0,1039.0,280.0,70.0,1
photo,29.0,0.0,0.0,0.0,0
video,276.0,306.0,285.0,113.0,1
video,158.0,233.99999999999997,92.0,48.0,1
photo,19.0,0.0,0.0,0.0,0
photo,35.0,0.0,0.0,0.0,0
photo,41.0,5.0,0.0,0.0,0
video,26.0,0.0,0.0,0.0,1
video,244.0,1356.0,332.0,67.0,1
photo,22.0,1.0,1.0,0.0,0
photo,29.0,0.0,1.0,0.0,0
video,40.0,0.0,0.0,0.0,1
video,256.0,2979.0,434.0,50.0,1
photo,12.000000000000002,0.0,0.0,0.0,0
video,15.0,0.0,0.0,0.0,1
video,19.0,0.0,0.0,0.0,1
video,226.0,358.99999999999994,342.0,73.0,1
photo,26.0,0.0,1.0,0.0,0
photo,22.0,3.0,0.0,0.0,0
photo,45.99999999999999,10.0,1.0,0.0,0
video,54.0,0.0,0.0,0.0,1
video,335.0,2112.0,597.0,131.0,1
photo,13.0,1.0,0.0,0.0,0
video,38.0,0.0,0.0,0.0,1
video,223.0,1950.0,433.00000000000006,64.0,1
photo,14.0,0.0,0.0,1.0,0
photo,11.0,0.0,0.0,0.0,0
photo,13.0,0.0,0.0,0.0,0
video,160.0,326.0,300.0,32.0,1
photo,8.0,0.0,0.0,1.0,0
photo,24.000000000000004,2.0,1.0,1.0,0
photo,24.000000000000004,3.0,0.0,1.0,0
video,36.0,0.0,0.0,1.0,1
video,8.0,0.0,0.0,0.0,1
video,269.0,783.0,357.0,117.0,1
photo,36.0,3.0,0.0,1.0,0
photo,12.000000000000002,0.0,0.0,1.0,0
video,135.0,245.0,133.0,64.0,1
photo,22.0,0.0,0.0,0.0,0
video,34.0,0.0,0.0,0.0,1
video,230.0,1562.0,322.0,90.0,1
photo,50.00000000000001,0.0,0.0,0.0,0
photo,19.0,0.0,0.0,1.0,0
photo,15.0,0.0,0.0,1.0,0
photo,13.0,1.0,0.0,1.0,0
video,1.0,0.0,0.0,1.0,1
video,182.0,443.0,135.0,89.0,1
photo,24.000000000000004,0.0,0.0,2.0,0
photo,33.0,0.0,1.0,1.0,0
video,42.0,0.0,0.0,1.0,1
video,249.0,1244.0,469.0,103.0,1
photo,17.0,0.0,0.0,0.0,0
photo,19.0,0.0,2.0,0.0,0
video,34.0,0.0,0.0,1.0,1
video,322.0,1503.0,491.0,113.0,1
photo,9.0,0.0,0.0,0.0,0
photo,43.0,2.0,0.0,0.0,0
video,385.00000000000006,1651.0,488.99999999999994,146.0,1
photo,38.0,3.0,1.0,0.0,0
video,40.0,0.0,0.0,0.0,1
video,166.0,1199.0,348.0,35.0,1
photo,17.0,1.0,0.0,0.0,0
photo,22.999999999999996,0.0,0.0,0.0,0
video,8.0,0.0,0.0,1.0,1
video,169.0,293.0,195.0,69.0,1
photo,22.999999999999996,4.0,0.0,0.0,0
photo,17.0,1.0,0.0,0.0,0
photo,28.0,0.0,3.0,0.0,0
photo,50.00000000000001,3.0,0.0,0.0,0
video,79.0,0.0,0.0,0.0,1
video,219.0,1172.0,274.0,104.0,1
photo,24.000000000000004,0.0,0.0,0.0,0
photo,29.0,4.0,0.0,0.0,0
video,85.0,0.0,0.0,1.0,1
video,184.99999999999997,519.0,301.0,46.0,1
photo,14.0,0.0,0.0,0.0,0
video,193.00000000000003,800.0,336.0,64.0,1
photo,13.0,1.0,0.0,0.0,0
photo,50.00000000000001,1.0,0.0,1.0,0
video,206.0,525.0,265.0,56.0,1
video,45.99999999999999,0.0,0.0,0.0,1
video,151.0,667.0,195.0,45.0,1
photo,31.0,3.0,0.0,1.0,0
photo,32.0,1.0,0.0,0.0,0
video,255.0,505.0,187.0,80.0,1
video,144.0,271.0,90.0,22.0,1
photo,11.0,0.0,0.0,0.0,0
video,9.0,0.0,0.0,0.0,1
video,64.0,100.0,68.0,7.0,1
photo,9.0,0.0,0.0,0.0,0
photo,11.0,0.0,0.0,0.0,0
video,27.0,0.0,0.0,0.0,1
video,8.0,0.0,0.0,0.0,1
video,253.0,1051.0,334.0,93.0,1
photo,35.0,2.0,1.0,0.0,0
photo,26.0,1.0,1.0,1.0,0
video,248.0,1382.0,299.0,65.0,1
photo,36.0,0.0,0.0,0.0,0
video,180.0,307.0,217.0,25.0,1
photo,28.0,0.0,0.0,0.0,0
photo,45.0,6.0,2.0,1.0,0
video,389.00000000000006,2798.0000000000005,564.0,152.0,1
photo,34.0,0.0,0.0,0.0,0
photo,22.999999999999996,1.0,0.0,1.0,0
photo,44.0,2.0,0.0,2.0,0
video,520.0,2546.0,659.0,156.0,1
video,116.0,337.0,109.00000000000001,37.0,1
photo,20.0,0.0,0.0,1.0,0
video,339.0,1082.0,423.0,119.0,1
video,28.0,0.0,0.0,1.0,1
video,156.0,286.0,76.0,42.0,1
photo,42.0,0.0,0.0,2.0,0
photo,15.0,0.0,0.0,1.0,0
photo,38.0,1.0,0.0,1.0,0
video,305.0,1415.0000000000002,418.0,117.0,1
video,15.0,0.0,0.0,1.0,1
video,2.0,0.0,0.0,0.0,1
video,4.0,0.0,0.0,0.0,1
video,171.0,235.99999999999997,82.0,100.0,1
photo,7.0,0.0,0.0,0.0,0
video,9.0,0.0,0.0,0.0,1
video,423.0,1661.0,584.0,152.0,1
video,22.0,2.0,0.0,0.0,1
video,136.0,250.0,51.0,32.0,1
photo,27.0,0.0,0.0,0.0,0
video,15.0,0.0,0.0,0.0,1
video,285.0,1293.0,295.0,111.0,1
video,128.0,200.0,63.0,67.0,1
photo,18.0,1.0,0.0,0.0,0
photo,5.0,0.0,0.0,0.0,0
video,325.0,798.0,354.0,120.0,1
photo,17.0,4.0,1.0,0.0,0
photo,15.0,0.0,0.0,0.0,0
video,204.0,1200.0,307.0,39.0,1
photo,17.0,0.0,0.0,0.0,0
video,185.99999999999997,325.0,253.0,71.0,1
photo,18.0,0.0,0.0,0.0,0
video,11.0,0.0,0.0,1.0,1
video,129.0,299.0,117.00000000000001,26.0,1
video,34.0,0.0,0.0,0.0,1
video,297.0,1133.0,444.00000000000006,75.0,1
photo,19.0,0.0,0.0,0.0,0
photo,18.0,0.0,1.0,0.0,0
video,25.000000000000004,0.0,0.0,0.0,1
video,260.0,1493.0,338.0,111.0,1
photo,24.000000000000004,0.0,0.0,0.0,0
video,17.0,0.0,0.0,0.0,1
video,148.0,390.0,210.0,24.0,1
photo,7.0,0.0,0.0,0.0,0
photo,17.0,0.0,0.0,0.0,0
